click_rate_click_user_cnt,click_rate_show_user_cnt,click_rate_click_rate,chat_start_rate_chat_user_cnt,chat_start_rate_click_user_cnt,chat_start_rate_chat_start_rate,avg_chat_rounds_total_chat_rounds,avg_chat_rounds_chat_user_cnt,avg_chat_rounds_avg_chat_rounds,sticky_score_total_return_users,sticky_score_sticky_score,avg_chat_rounds_user_total_chat_rounds,avg_chat_rounds_user_total_user_cnt,avg_chat_rounds_user_avg_chat_rounds_per_user,avg_retention_days_user_cnt,avg_retention_days_avg_retention_days,prompt_id,bot_type,event_date,avg_chat_rounds_user_error
38.0,34765.0,0.0011,1078.0,38.0,28.3684,41094.0,1078.0,38.12,2515,3070097,585389.0,11973.0,48.89,142.0,1.7,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-08,
47.0,16396.0,0.0029,1623.0,47.0,34.5319,39110.0,1623.0,24.1,4841,2943994,714813.0,25288.0,28.27,199.0,1.63,Taxh3P6VXGlJ_NqjvsSIE,non_sora,2025-04-08,
26.0,25680.0,0.001,904.0,26.0,34.7692,37910.0,904.0,41.94,2517,3094119,512808.0,8098.0,63.33,108.0,2.0,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-08,
65.0,12509.0,0.0052,1113.0,65.0,17.1231,22205.0,1113.0,19.95,991,572757,172120.0,7538.0,22.83,0.0,,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-09,
99.0,22339.0,0.0044,1409.0,99.0,14.2323,20469.0,1409.0,14.53,651,263401,123513.0,7252.0,17.03,0.0,,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-09,
21.0,1795.0,0.0117,651.0,21.0,31.0,19550.0,651.0,30.03,2065,1334940,442120.0,14159.0,31.23,0.0,,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-09,
97.0,18762.0,0.0052,919.0,97.0,9.4742,18789.0,919.0,20.45,282,145794,77593.0,3485.0,22.26,0.0,,9KoB1bL1KUnYDDSPmljdJ,sora,2025-04-09,
94.0,25593.0,0.0037,1288.0,94.0,13.7021,18081.0,1288.0,14.04,911,362427,165702.0,10114.0,16.38,0.0,,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-09,
60.0,14376.0,0.0042,660.0,60.0,11.0,16393.0,660.0,24.84,559,318778,128763.0,4572.0,28.16,0.0,,kR7IQDqE_2bCLH9eabeID,sora,2025-04-09,
40.0,11551.0,0.0035,740.0,40.0,18.5,14748.0,740.0,19.93,454,205361,91214.0,4468.0,20.41,0.0,,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-09,
60.0,13994.0,0.0043,983.0,60.0,16.3833,14485.0,983.0,14.74,444,236977,79567.0,5203.0,15.29,0.0,,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-09,
113.0,30566.0,0.0037,899.0,113.0,7.9558,14057.0,899.0,15.64,179,76319,41165.0,2483.0,16.58,0.0,,EalSwX9TuJsilnHsYZo1B,sora,2025-04-09,
77.0,17611.0,0.0044,919.0,77.0,11.9351,12476.0,919.0,13.58,376,168841,73402.0,5381.0,13.64,0.0,,WnowSZIaN3y1s5JuhYONN,sora,2025-04-09,
61.0,31953.0,0.0019,2534.0,61.0,41.541,92232.0,2534.0,36.4,2704,3287167,703141.0,17150.0,41.0,135.0,1.84,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-09,
53.0,44573.0,0.0012,1940.0,53.0,36.6038,78075.0,1940.0,40.24,2503,3030275,728353.0,15296.0,47.62,146.0,1.51,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-09,
86.0,59813.0,0.0014,2811.0,86.0,32.686,66862.0,2811.0,23.79,4292,2650562,712173.0,24160.0,29.48,143.0,1.69,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-09,
57.0,56639.0,0.001,1643.0,57.0,28.8246,58953.0,1643.0,35.88,2548,3206833,625967.0,12714.0,49.23,100.0,1.84,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-09,
36.0,32644.0,0.0011,1451.0,36.0,40.3056,56827.0,1451.0,39.16,2523,2737984,590430.0,12465.0,47.37,83.0,1.67,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-09,
167.0,114153.0,0.0015,1863.0,167.0,11.1557,52018.0,1863.0,27.92,1006,690049,232569.0,7456.0,31.19,4.0,1.0,x49ULYBZp2IjBKBZWDHpk,non_sora,2025-04-09,
130.0,62361.0,0.0021,2095.0,130.0,16.1154,49600.0,2095.0,23.68,200,106688,87063.0,3583.0,24.3,1.0,2.0,C-5PdHw_sfycTjfmSlfj7,non_sora,2025-04-09,
59.0,31073.0,0.0019,1767.0,59.0,29.9492,46069.0,1767.0,26.07,4195,2736185,734481.0,24554.0,29.91,213.0,1.36,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-09,
34.0,26106.0,0.0013,1242.0,34.0,36.5294,45212.0,1242.0,36.4,1677,1661580,416350.0,9745.0,42.72,71.0,1.54,411e0fe3-b6cc-4836-bfce-b357feb3243c,non_sora,2025-04-09,
38.0,26476.0,0.0014,924.0,38.0,24.3158,40326.0,924.0,43.64,2557,3203819,533183.0,8282.0,64.38,88.0,2.15,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-09,
49.0,11538.0,0.0042,1028.0,49.0,20.9796,23354.0,1028.0,22.72,1153,674832,195474.0,8329.0,23.47,0.0,,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-10,
75.0,17521.0,0.0043,1230.0,75.0,16.4,22113.0,1230.0,17.98,845,340300,145626.0,8234.0,17.69,0.0,,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-10,
76.0,18736.0,0.0041,1043.0,76.0,13.7237,18176.0,1043.0,17.43,1061,423073,183878.0,10957.0,16.78,0.0,,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-10,
74.0,32098.0,0.0023,1019.0,74.0,13.7703,17243.0,1019.0,16.92,0,,17243.0,1019.0,16.92,0.0,,dRK3YlkVs_NbhXceorKGD,sora,2025-04-10,
17.0,1540.0,0.011,549.0,17.0,32.2941,15972.0,549.0,29.09,2175,1456970,458092.0,14446.0,31.71,0.0,,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-10,
35.0,11898.0,0.0029,534.0,35.0,15.2571,13959.0,534.0,26.14,643,378002,142722.0,4983.0,28.64,0.0,,kR7IQDqE_2bCLH9eabeID,sora,2025-04-10,
46.0,11192.0,0.0041,880.0,46.0,19.1304,13765.0,880.0,15.64,557,297807,93332.0,5924.0,15.75,0.0,,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-10,
48.0,12473.0,0.0038,655.0,48.0,13.6458,13215.0,655.0,20.18,607,309160,97945.0,5257.0,18.63,0.0,,rTy8bAtkI5OLgqSTLiMtQ,sora,2025-04-10,
53.0,11902.0,0.0045,584.0,53.0,11.0189,13086.0,584.0,22.41,397,195547,90679.0,3939.0,23.02,0.0,,9KoB1bL1KUnYDDSPmljdJ,sora,2025-04-10,
71.0,35315.0,0.002,827.0,71.0,11.6479,12433.0,827.0,15.03,0,,12433.0,827.0,15.03,0.0,,OLTaTn14TrYo9Oam-ylhD,sora,2025-04-10,
51.0,31996.0,0.0016,2871.0,51.0,56.2941,93333.0,2871.0,32.51,2956,3667390,781876.0,18830.0,41.52,110.0,1.89,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-10,
57.0,48682.0,0.0012,2010.0,57.0,35.2632,68491.0,2010.0,34.08,2657,3233971,782577.0,16385.0,47.76,132.0,1.46,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-10,
72.0,56946.0,0.0013,2864.0,72.0,39.7778,67511.0,2864.0,23.57,4556,2863563,760248.0,25409.0,29.92,130.0,1.68,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-10,
37.0,34821.0,0.0011,1710.0,37.0,46.2162,66036.0,1710.0,38.62,2690,3031788,642516.0,13157.0,48.83,83.0,1.52,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-10,
56.0,54292.0,0.001,1616.0,56.0,28.8571,57714.0,1616.0,35.71,2670,3369034,666762.0,13431.0,49.64,86.0,1.85,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-10,
46.0,33295.0,0.0014,1872.0,46.0,40.6957,47350.0,1872.0,25.29,4269,2850576,760713.0,24887.0,30.57,174.0,1.38,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-10,
40.0,24040.0,0.0017,1223.0,40.0,30.575,42279.0,1223.0,34.57,1771,1793507,447198.0,10248.0,43.64,61.0,1.66,411e0fe3-b6cc-4836-bfce-b357feb3243c,non_sora,2025-04-10,
29.0,27666.0,0.001,937.0,29.0,32.3103,40967.0,937.0,43.72,2615,3315068,558499.0,8521.0,65.54,86.0,2.34,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-10,
42.0,36948.0,0.0011,1429.0,42.0,34.0238,40823.0,1429.0,28.57,1950,1959382,451566.0,11331.0,39.85,75.0,1.89,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-04-10,
63.0,43876.0,0.0014,1927.0,63.0,30.5873,40390.0,1927.0,20.96,2101,1547085,409026.0,16627.0,24.6,84.0,1.68,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-04-10,
57.0,9646.0,0.0059,858.0,57.0,15.0526,19913.0,858.0,23.21,1281,768259,215387.0,8987.0,23.97,0.0,,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-11,
10.0,1467.0,0.0068,495.0,10.0,49.5,18210.0,495.0,36.79,2257,1575461,476302.0,14734.0,32.33,0.0,,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-11,
38.0,12937.0,0.0029,723.0,38.0,19.0263,14458.0,723.0,20.0,949,404583,160084.0,8796.0,18.2,0.0,,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-11,
38.0,13878.0,0.0027,768.0,38.0,20.2105,13344.0,768.0,17.38,1187,479796,197222.0,11555.0,17.07,0.0,,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-11,
27.0,6927.0,0.0039,638.0,27.0,23.6296,12311.0,638.0,19.3,633,350116,105643.0,6440.0,16.4,0.0,,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-11,
39.0,11313.0,0.0034,485.0,39.0,12.4359,10612.0,485.0,21.88,676,356632,108557.0,5625.0,19.3,0.0,,rTy8bAtkI5OLgqSTLiMtQ,sora,2025-04-11,
57.0,19583.0,0.0029,713.0,57.0,12.5088,10055.0,713.0,14.1,514,217790,92093.0,6611.0,13.93,0.0,,WnowSZIaN3y1s5JuhYONN,sora,2025-04-11,
31.0,7686.0,0.004,460.0,31.0,14.8387,9965.0,460.0,21.66,608,287350,112429.0,5239.0,21.46,0.0,,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-11,
33.0,14198.0,0.0023,529.0,33.0,16.0303,9812.0,529.0,18.55,104,47790,27055.0,1444.0,18.74,0.0,,dRK3YlkVs_NbhXceorKGD,sora,2025-04-11,
12.0,5195.0,0.0023,380.0,12.0,31.6667,7925.0,380.0,20.86,722,253352,117216.0,5981.0,19.6,0.0,,Sj7qH-8vesE-Zz1WBbbzK,sora,2025-04-11,
42.0,32364.0,0.0013,2980.0,42.0,70.9524,103257.0,2980.0,34.65,3206,3984155,870061.0,20583.0,42.27,98.0,1.93,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-11,
58.0,50740.0,0.0011,2184.0,58.0,37.6552,90585.0,2184.0,41.48,2782,3455287,857460.0,17664.0,48.54,115.0,1.53,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-11,
69.0,52085.0,0.0013,2818.0,69.0,40.8406,68374.0,2818.0,24.26,4742,2988117,806525.0,26571.0,30.35,113.0,1.8,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-11,
46.0,34524.0,0.0013,1680.0,46.0,36.5217,64275.0,1680.0,38.26,2834,3240024,694003.0,13812.0,50.25,77.0,1.48,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-11,
44.0,51412.0,0.0009,1662.0,44.0,37.7727,55245.0,1662.0,33.24,2743,3489372,705197.0,14180.0,49.73,67.0,2.04,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-11,
51.0,34954.0,0.0015,1978.0,51.0,38.7843,53894.0,1978.0,27.25,4295,2948203,796720.0,25427.0,31.33,154.0,1.4,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-11,
37.0,35103.0,0.0011,1020.0,37.0,27.5676,46664.0,1020.0,45.75,2643,3423721,586093.0,8836.0,66.33,76.0,2.45,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-11,
95.0,50055.0,0.0019,1653.0,95.0,17.4,44200.0,1653.0,26.74,765,543736,167466.0,5795.0,28.9,11.0,1.27,Y_WjkhkIwn9rnZUe1rJuS,non_sora,2025-04-11,
30.0,35262.0,0.0009,1388.0,30.0,46.2667,44317.0,1388.0,31.93,1765,1640374,439919.0,11634.0,37.81,77.0,1.49,uYwggRI1aYusehC3i0IQQ,non_sora,2025-04-11,
70.0,49877.0,0.0014,2022.0,70.0,28.8857,43821.0,2022.0,21.67,2488,1780629,509325.0,20141.0,25.29,93.0,1.61,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-04-11,
50.0,10173.0,0.0049,872.0,50.0,17.44,20411.0,872.0,23.41,1393,849129,235798.0,9664.0,24.4,3.0,1.0,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-12,
11.0,1482.0,0.0074,488.0,11.0,44.3636,14345.0,488.0,29.4,2344,1653275,490647.0,15034.0,32.64,0.0,,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-12,
30.0,12488.0,0.0024,715.0,30.0,23.8333,13958.0,715.0,19.52,1040,444854,174042.0,9377.0,18.56,6.0,1.33,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-12,
43.0,13332.0,0.0032,702.0,43.0,16.3256,13152.0,702.0,18.74,1268,519907,210374.0,12123.0,17.35,8.0,1.38,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-12,
37.0,10145.0,0.0036,582.0,37.0,15.7297,12382.0,582.0,21.27,672,326185,124811.0,5715.0,21.84,0.0,,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-12,
32.0,7195.0,0.0044,656.0,32.0,20.5,12341.0,656.0,18.81,721,395313,117984.0,6977.0,16.91,3.0,1.67,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-12,
45.0,12656.0,0.0036,541.0,45.0,12.0222,10846.0,541.0,20.05,757,400226,119403.0,6054.0,19.72,0.0,,rTy8bAtkI5OLgqSTLiMtQ,sora,2025-04-12,
10.0,280.0,0.0357,405.0,10.0,40.5,10727.0,405.0,26.49,499,240754,91114.0,5132.0,17.75,0.0,,2o9drmroPZRcK5XC9LPrf,sora,2025-04-12,
23.0,8422.0,0.0027,357.0,23.0,15.5217,10019.0,357.0,28.06,747,439444,160588.0,5530.0,29.04,2.0,1.0,kR7IQDqE_2bCLH9eabeID,sora,2025-04-12,
43.0,16230.0,0.0026,699.0,43.0,16.2558,9943.0,699.0,14.22,577,244193,102036.0,7227.0,14.12,4.0,1.25,WnowSZIaN3y1s5JuhYONN,sora,2025-04-12,
143.0,76500.0,0.0019,4494.0,143.0,31.4266,140173.0,4494.0,31.19,10,4860,140913.0,4524.0,31.15,0.0,,0aZmqgkKVDI-FfJ5Gxcsb,non_sora,2025-04-12,
72.0,44166.0,0.0016,3247.0,72.0,45.0972,110729.0,3247.0,34.1,3510,4375734,959318.0,22480.0,42.67,84.0,1.99,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-12,
66.0,58928.0,0.0011,2402.0,66.0,36.3939,100067.0,2402.0,41.66,2971,3656827,930851.0,18891.0,49.27,109.0,1.56,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-12,
93.0,49653.0,0.0019,3449.0,93.0,37.086,78922.0,3449.0,22.88,207,108435,105247.0,4692.0,22.43,0.0,,v21hTCLDnG0bijluDsRmm,non_sora,2025-04-12,
59.0,51301.0,0.0012,2948.0,59.0,49.9661,78764.0,2948.0,26.72,4911,3117749,854006.0,27788.0,30.73,110.0,1.75,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-12,
51.0,55195.0,0.0009,1683.0,51.0,33.0,66338.0,1683.0,39.42,2820,3598843,743351.0,14842.0,50.08,64.0,2.09,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-12,
31.0,35310.0,0.0009,1682.0,31.0,54.2581,62203.0,1682.0,36.98,3000,3389393,731620.0,14450.0,50.63,73.0,1.51,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-12,
45.0,36731.0,0.0012,2132.0,45.0,47.3778,60735.0,2132.0,28.49,4383,3021171,827598.0,25903.0,31.95,151.0,1.35,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-12,
33.0,37734.0,0.0009,1171.0,33.0,35.4848,53691.0,1171.0,45.85,2734,3551709,618539.0,9268.0,66.74,70.0,2.41,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-12,
51.0,55191.0,0.0009,2266.0,51.0,44.4314,52030.0,2266.0,22.96,2574,1844916,542308.0,21273.0,25.49,87.0,1.54,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-04-12,
44.0,9514.0,0.0046,787.0,44.0,17.8864,19301.0,787.0,24.52,1508,941475,255099.0,10262.0,24.86,3.0,1.0,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-13,
7.0,1119.0,0.0063,483.0,7.0,69.0,16316.0,483.0,33.78,2420,1718199,506963.0,15341.0,33.05,0.0,,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-13,
16.0,6720.0,0.0024,582.0,16.0,36.375,12376.0,582.0,21.26,794,447220,130360.0,7445.0,17.51,3.0,1.67,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-13,
33.0,10212.0,0.0032,584.0,33.0,17.697,12180.0,584.0,20.86,743,368433,136991.0,6189.0,22.13,0.0,,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-13,
42.0,12716.0,0.0033,660.0,42.0,15.7143,11879.0,660.0,18.0,1105,478420,185921.0,9927.0,18.73,6.0,1.33,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-13,
34.0,12292.0,0.0028,602.0,34.0,17.7059,10962.0,602.0,18.21,1347,553656,221328.0,12601.0,17.56,8.0,1.38,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-13,
33.0,10252.0,0.0032,422.0,33.0,12.7879,10673.0,422.0,25.29,532,256206,117582.0,4964.0,23.69,2.0,2.0,9KoB1bL1KUnYDDSPmljdJ,sora,2025-04-13,
13.0,6243.0,0.0021,490.0,13.0,37.6923,10089.0,490.0,20.59,852,312355,136852.0,6736.0,20.32,12.0,1.17,Sj7qH-8vesE-Zz1WBbbzK,sora,2025-04-13,
33.0,13389.0,0.0025,622.0,33.0,18.8485,9388.0,622.0,15.09,632,261814,111424.0,7771.0,14.34,4.0,1.25,WnowSZIaN3y1s5JuhYONN,sora,2025-04-13,
18.0,8454.0,0.0021,345.0,18.0,19.1667,8901.0,345.0,25.8,795,462471,169489.0,5807.0,29.19,2.0,1.0,kR7IQDqE_2bCLH9eabeID,sora,2025-04-13,
72.0,46111.0,0.0016,3161.0,72.0,43.9028,114243.0,3161.0,36.14,3845,4766356,1043911.0,24092.0,43.33,81.0,2.01,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-13,
60.0,62065.0,0.001,3329.0,60.0,55.4833,96124.0,3329.0,28.87,5047,3264426,908450.0,29077.0,31.24,99.0,1.75,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-13,
61.0,61322.0,0.001,2239.0,61.0,36.7049,93587.0,2239.0,41.8,3119,3853049,983817.0,19869.0,49.52,96.0,1.58,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-13,
134.0,51795.0,0.0026,2965.0,134.0,22.1269,82144.0,2965.0,27.7,0,,82144.0,2965.0,27.7,0.0,,nWpNvn0K-dz_3sNgnAZa8,non_sora,2025-04-13,
47.0,35652.0,0.0013,1740.0,47.0,37.0213,70582.0,1740.0,40.56,3095,3531525,771954.0,15117.0,51.07,77.0,1.65,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-13,
43.0,55779.0,0.0008,1737.0,43.0,40.3953,65154.0,1737.0,37.51,2890,3657137,771377.0,15455.0,49.91,59.0,2.07,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-13,
61.0,21633.0,0.0028,1845.0,61.0,30.2459,64316.0,1845.0,34.86,566,368808,205229.0,5810.0,35.32,0.0,,0aZmqgkKVDI-FfJ5Gxcsb,non_sora,2025-04-13,
28.0,36337.0,0.0008,1170.0,28.0,41.7857,61525.0,1170.0,52.59,2775,3640173,644669.0,9491.0,67.92,60.0,2.35,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-13,
38.0,36828.0,0.001,2069.0,38.0,54.4474,60127.0,2069.0,29.06,4409,3079110,843568.0,25986.0,32.46,121.0,1.36,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-13,
84.0,23115.0,0.0036,2357.0,84.0,28.0595,56078.0,2357.0,23.79,2230,1203723,384017.0,15342.0,25.03,69.0,1.51,wTIK-FWcPoJDpYLzwJP9d,non_sora,2025-04-13,
30.0,9127.0,0.0033,750.0,30.0,25.0,19775.0,750.0,26.37,1634,1039403,274874.0,10810.0,25.43,22.0,1.09,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-14,
51.0,17171.0,0.003,916.0,51.0,17.9608,17547.0,916.0,19.16,1202,525175,203468.0,10697.0,19.02,11.0,1.27,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-14,
107.0,39607.0,0.0027,1146.0,107.0,10.7103,16866.0,1146.0,14.72,0,,16866.0,1146.0,14.72,0.0,,-iJ10bo7d8xu6b4M-eqmX,sora,2025-04-14,
8.0,869.0,0.0092,423.0,8.0,52.875,15403.0,423.0,36.41,2507,1818758,522366.0,15610.0,33.46,6.0,1.33,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-14,
30.0,17702.0,0.0017,799.0,30.0,26.6333,14508.0,799.0,18.16,1434,590473,235834.0,13269.0,17.77,18.0,1.44,-KeJ7SbH0XjiOFdhfQZ7y,sora,2025-04-14,
24.0,9756.0,0.0025,633.0,24.0,26.375,13243.0,633.0,20.92,823,404693,150234.0,6708.0,22.4,6.0,1.33,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-14,
39.0,21038.0,0.0019,495.0,39.0,12.6923,12715.0,495.0,25.69,0,,12715.0,495.0,25.69,0.0,,9Q4cPyY4pc3ELmMuAsDOc,sora,2025-04-14,
27.0,8729.0,0.0031,661.0,27.0,24.4815,12193.0,661.0,18.45,872,495932,142553.0,7995.0,17.83,6.0,1.33,G3jGQ1J9Mmwe6_Ht4pogi,sora,2025-04-14,
33.0,17799.0,0.0019,491.0,33.0,14.8788,11426.0,491.0,23.27,0,,11426.0,491.0,23.27,0.0,,g8B0tMKK6Q_N-dQdEa49T,sora,2025-04-14,
30.0,11713.0,0.0026,491.0,30.0,16.3667,10577.0,491.0,21.54,869,455334,138145.0,6744.0,20.48,10.0,1.2,rTy8bAtkI5OLgqSTLiMtQ,sora,2025-04-14,
51.0,34550.0,0.0015,2684.0,51.0,52.6275,93908.0,2684.0,34.99,4094,5034945,1103154.0,25211.0,43.76,81.0,1.89,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-14,
51.0,58522.0,0.0009,3147.0,51.0,61.7059,90306.0,3147.0,28.7,5197,3382515,948602.0,29944.0,31.68,92.0,1.72,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-04-14,
37.0,53831.0,0.0007,2017.0,37.0,54.5135,85268.0,2017.0,42.27,3191,4012697,1023404.0,20543.0,49.82,81.0,1.72,ANKHr_7FZqe4I9xqHZKmu,non_sora,2025-04-14,
38.0,34936.0,0.0011,1657.0,38.0,43.6053,67775.0,1657.0,40.9,3163,3638679,799351.0,15450.0,51.74,61.0,1.72,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-14,
37.0,49879.0,0.0007,1522.0,37.0,41.1351,58000.0,1522.0,38.11,2954,3709327,785981.0,15832.0,49.65,63.0,2.08,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-04-14,
23.0,30022.0,0.0008,1081.0,23.0,47.0,51779.0,1081.0,47.9,2734,3694733,646538.0,9409.0,68.71,56.0,2.18,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-04-14,
103.0,70109.0,0.0015,2173.0,103.0,21.0971,51084.0,2173.0,23.51,29,38346,56171.0,2278.0,24.66,1.0,1.0,OhhO3LMzL0tC_qggb8ELb,non_sora,2025-04-14,
47.0,36928.0,0.0013,1966.0,47.0,41.8298,50591.0,1966.0,25.73,4359,3067224,844081.0,25857.0,32.64,109.0,1.36,lb8S6lM9-gukYoFnfG36o,non_sora,2025-04-14,
45.0,52758.0,0.0009,1996.0,45.0,44.3556,47615.0,1996.0,23.86,2778,1965941,590851.0,22880.0,25.82,71.0,1.65,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-04-14,
23.0,30474.0,0.0008,1438.0,23.0,62.5217,46722.0,1438.0,32.49,2465,1777168,535677.0,14237.0,37.63,53.0,1.55,uzGk2SRFN_kCK1Ys2Mgee,non_sora,2025-04-14,
71.0,35829.0,0.002,1359.0,71.0,19.1408,33800.0,1359.0,24.87,32,14400,34699.0,1402.0,24.75,0.0,,bVtNQatcM4g8-w45dwEvI,sora,2025-04-15,
55.0,22538.0,0.0024,1029.0,55.0,18.7091,28528.0,1029.0,27.72,7,1560,28711.0,1033.0,27.79,0.0,,k4QLvWKMg_lPblHNJnXw4,sora,2025-04-15,
52.0,31700.0,0.0016,803.0,52.0,15.4423,20106.0,803.0,25.04,0,,20106.0,803.0,25.04,0.0,,cZUd_YsgmiCmh3TZTHMd5,sora,2025-04-15,
34.0,13247.0,0.0026,953.0,34.0,28.0294,19359.0,953.0,20.31,931,444305,169592.0,7503.0,22.6,15.0,1.4,hHq3cLfoO91z8lJIGnPKD,sora,2025-04-15,
48.0,36583.0,0.0013,695.0,48.0,14.4792,17598.0,695.0,25.32,13,6900,17937.0,711.0,25.23,0.0,,M-AwC5PcYgb6A0xfAXnr7,sora,2025-04-15,
29.0,8839.0,0.0033,728.0,29.0,25.1034,17264.0,728.0,23.71,1736,1128395,292065.0,11352.0,25.73,37.0,1.22,AzAW1hTsBoryx0aaS4m3x,sora,2025-04-15,
34.0,20648.0,0.0016,609.0,34.0,17.9118,15493.0,609.0,25.44,10,5430,15543.0,610.0,25.48,0.0,,aCxoxlR17dW_Gu4w_yf_0,sora,2025-04-15,
38.0,16168.0,0.0024,942.0,38.0,24.7895,15285.0,942.0,16.23,1315,563828,218753.0,11476.0,19.06,20.0,1.4,V0CfRZv3SrSVyWdiRxTW7,sora,2025-04-15,
8.0,1956.0,0.0041,481.0,8.0,60.125,14740.0,481.0,30.64,2560,1881480,537106.0,15958.0,33.66,19.0,1.47,XeWN2Cdu1riFuPp_WKvb2,sora,2025-04-15,
31.0,22471.0,0.0014,527.0,31.0,17.0,13765.0,527.0,26.12,6,3390,13837.0,533.0,25.96,0.0,,tyaqvzQGS3NihcffbBT-K,sora,2025-04-15,
43.0,40984.0,0.001,2803.0,43.0,65.186,99789.0,2803.0,35.6,4302,5354712,1164349.0,26556.0,43.85,68.0,1.79,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-04-15,
46.0,39850.0,0.0012,1917.0,46.0,41.6739,82090.0,1917.0,42.82,3243,3841469,843390.0,16101.0,52.38,53.0,1.81,aHkoHcVMA6X9CDC60NTU_,non_sora,2025-04-15,
